,date,open,high,low,close,volume,trade_count,vwap,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
9,2023-06-26 11:45:00,31.575,31.675,31.565,31.65,334298,3279,31.603762,WBA,0,-0.04571713207530337,31.805266146425716,31.223363853574284,49.74252588035462,48.35993164571519,20.501652859531468,31.553013333333332,31.665695000000003,25.94,4.08032494690572
9,2023-06-26 11:45:00,154.35,154.67,154.34,154.635,101209,2152,154.522336,WMT,0,-0.2700248939398193,156.14047844655136,154.25352155344865,42.364375392952525,-159.13432189651286,28.30586692714388,155.32109,155.48724333333334,25.94,4.08032494690572
9,2023-06-26 11:45:00,104.13,104.27,104.12,104.235,368822,3559,104.197019,XOM,0,0.4521029017302567,104.81010766290281,101.1343923370972,62.59046367934567,137.68058405306223,38.83368195575751,102.64383333333333,102.89977166666667,25.94,4.08032494690572
10,2023-06-26 12:00:00,186.885,186.98,186.01,186.0522,1486810,17387,186.430876,AAPL,0,0.004819085364658804,187.9782233011597,186.16968669884034,47.013098322165646,-137.03771303415525,39.072940732002216,187.00698000000003,186.579035,26.17,20.357663931541577
10,2023-06-26 12:00:00,129.455,129.46,128.215,128.48,2676479,23905,128.773211,AMZN,0,-0.08193131889413507,131.2784646722792,128.6226953277208,46.074683262694236,-193.63065487632622,35.929988991328344,130.02415666666667,129.67902666666666,26.17,20.357663931541577
10,2023-06-26 12:00:00,28.215,28.28,28.215,28.23,1852789,5783,28.257555,BAC,0,0.08655048601533366,28.348615994730967,27.529384005269034,56.2249693154957,152.28851833576942,38.660644722851686,27.889643333333332,27.985576666666663,26.17,20.357663931541577
10,2023-06-26 12:00:00,237.18,237.18,236.3,236.9208,25990,814,236.733213,CAT,0,0.4159468987864159,239.0850234405579,232.65440655944207,50.23323369024703,74.59669344292264,3.0841473235899164,235.48397666666668,236.200645,26.17,20.357663931541577
10,2023-06-26 12:00:00,40.6095,40.65,40.545,40.61,302371,2434,40.595739,CMCSA,0,0.05829195621726768,40.65964654955935,39.941053450440656,55.75947231937482,166.74124938919405,24.589941932718883,40.31603333333333,40.37969999999999,26.17,20.357663931541577
10,2023-06-26 12:00:00,522.8,523.09,521.905,522.35,31026,1282,522.332131,COST,0,-0.05060446850905009,524.2794504135671,521.7610095864328,49.31686941252812,-80.7637291822512,7.046788560552601,522.9979366666666,522.5555283333333,26.17,20.357663931541577
10,2023-06-26 12:00:00,88.99,89.15,88.83,89.0988,356951,4511,88.993472,DIS,0,0.1974261084880169,89.16666979114903,87.63271020885095,59.66275901404012,175.56862176021093,22.50261973997891,88.30895,88.35992833333333,26.17,20.357663931541577
10,2023-06-26 12:00:00,120.41,120.415,119.64,119.65,1308986,12060,119.90648,GOOGL,0,-0.5423064903398966,123.50304517629098,119.53412482370902,38.1094233381013,-168.89107787475442,51.810910454481885,121.74839,121.71629000000001,26.17,20.357663931541577
10,2023-06-26 12:00:00,306.015,306.03,305.43,305.555,81809,2003,305.659156,HD,0,1.1703480260068773,307.27362330567604,298.28496669432394,62.24345870782182,133.7287064458902,51.38139157846208,302.32642,301.7182333333333,26.17,20.357663931541577
10,2023-06-26 12:00:00,138.76,138.87,138.62,138.79,188412,3174,138.746688,JPM,0,-0.16986719584517118,139.50498859333533,137.82613140666467,44.955505997227064,4.174848145631162,5.223080722876675,138.75104,139.282935,26.17,20.357663931541577
10,2023-06-26 12:00:00,60.78,61.03,60.78,61.01,440652,3872,60.912453,KO,0,-0.21471414858173432,61.76211753890781,60.20037246109219,42.36339206753317,-44.062840354494526,7.521979644627935,61.20237333333333,61.510488333333335,26.17,20.357663931541577
10,2023-06-26 12:00:00,376.41,376.665,375.87,376.22,58432,1649,376.174808,MA,0,-0.622327971030245,381.5482032186551,374.86429678134493,45.43545586788164,-122.3310044273031,28.053121228088802,378.5051466666667,377.44032333333337,26.17,20.357663931541577
10,2023-06-26 12:00:00,331.37,331.76,329.7,329.99,880211,19131,330.305063,MSFT,0,-1.4138370139756944,338.6600517173381,330.41395828266195,34.159830429093915,-222.49632631434662,64.51242024937895,335.2412066666667,336.26538999999997,26.17,20.357663931541577
10,2023-06-26 12:00:00,412.13,412.2,404.4,405.9399,3620674,56985,407.416308,NVDA,0,-3.9615603806739728,433.4178185678207,408.61760143217924,30.62804523095869,-268.43797680940105,67.52457409404535,422.41065999999995,425.6971833333333,26.17,20.357663931541577
10,2023-06-26 12:00:00,249.83,249.88,242.9275,244.97,11826533,135723,245.668142,TSLA,0,-2.9136733801331047,262.5322117011248,246.47143829887514,33.06864654853338,-214.4067464745476,60.73443054363402,256.4023466666667,258.537895,26.17,20.357663931541577
10,2023-06-26 12:00:00,479.095,479.72,478.775,479.44,41199,1441,479.23931,UNH,0,-0.21998527829083514,481.02365722847753,475.0684627715224,52.974570353529735,17.7208822233072,5.94926160918654,478.97837333333337,479.43474499999996,26.17,20.357663931541577
10,2023-06-26 12:00:00,226.97,227.24,226.42,226.58,148028,2975,226.72886,V,0,-0.5125488246949033,230.98027224655317,226.3768177534468,39.73858777385321,-185.86968986844084,59.72450570920079,228.8016966666667,228.39768166666667,26.17,20.357663931541577
10,2023-06-26 12:00:00,31.65,31.875,31.65,31.825,347556,3333,31.762503,WBA,0,-0.015334884773512414,31.84117836211472,31.205451637885286,53.891644623894486,144.56577558414838,36.0719525077657,31.557346666666668,31.667611666666666,26.17,20.357663931541577
10,2023-06-26 12:00:00,154.65,154.9519,154.65,154.935,118792,2272,154.792542,WMT,0,-0.24385258134003607,156.09271093610133,154.23378906389868,46.132152488216164,-88.69834584986,12.81570927308249,155.2977566666667,155.46849333333333,26.17,20.357663931541577
10,2023-06-26 12:00:00,104.24,104.505,104.2243,104.39,264524,3247,104.390716,XOM,0,0.4830295728708478,104.97876258623633,101.19723741376366,63.79712830143272,134.9264543644415,44.11196255934132,102.73183333333333,102.912605,26.17,20.357663931541577
11,2023-06-26 12:15:00,186.05,186.57,185.97,186.25,1373916,15625,186.294876,AAPL,0,-0.04862050559947306,187.98548838858,186.05342161142,48.31618484586905,-157.80618901297413,39.77594588833137,187.01264666666668,186.587035,26.1,11.73853200444612
11,2023-06-26 12:15:00,128.47,128.5,127.81,127.8601,2276996,21577,128.145231,AMZN,0,-0.228773167000071,131.43577468368622,128.21815531631384,43.4759930880397,-256.84914123590346,40.873098988026754,129.97316333333333,129.66402833333333,26.1,11.73853200444612
11,2023-06-26 12:15:00,28.235,28.24,28.18,28.22,908094,3936,28.211445,BAC,0,0.09141469192796237,28.382149642516403,27.538850357483604,55.792439974497995,125.906715024799,31.91045451563047,27.904809999999998,27.98216,26.1,11.73853200444612
11,2023-06-26 12:15:00,236.8,237.05,236.5601,236.81,28315,790,236.776503,CAT,0,0.4041958469912572,239.17480206502265,232.7416279349773,49.88625515737325,69.09450007895845,3.0841473235899226,235.57764333333336,236.1680616666667,26.1,11.73853200444612
11,2023-06-26 12:15:00,40.605,40.7,40.6015,40.68,303603,2417,40.659711,CMCSA,0,0.07354205945185299,40.71811935069084,39.92658064930916,57.55868753609146,179.06013115059062,29.912001112148882,40.33053333333334,40.38386666666667,26.1,11.73853200444612
11,2023-06-26 12:15:00,522.33,524.225,522.18,524.225,46188,1457,523.34302,COST,0,0.06985777110071467,524.4382914223474,521.7020385776525,55.14077829058034,78.60590171107185,11.397491788084334,523.08877,522.602945,26.1,11.73853200444612
11,2023-06-26 12:15:00,89.09,89.19,89.055,89.125,292160,3790,89.12757,DIS,0,0.21780613750010502,89.26964114581592,87.63023885418407,60.0186300957707,174.79620990624525,24.79710582608131,88.35078333333333,88.36201166666666,26.1,11.73853200444612
11,2023-06-26 12:15:00,119.65,119.665,119.05,119.0527,1205258,13845,119.390913,GOOGL,0,-0.6398031748505986,123.55278837112509,119.13665162887493,35.57550736261301,-197.58136807979855,58.596275736757775,121.67048,121.68854333333333,26.1,11.73853200444612
11,2023-06-26 12:15:00,305.56,306.03,305.4,305.855,82788,1846,305.70571,HD,0,1.2078078908176053,307.61115920036855,298.4769307996314,63.06374850737067,123.32885970760736,50.624639835031694,302.4815866666667,301.7929833333334,26.1,11.73853200444612
11,2023-06-26 12:15:00,138.78,139.1682,138.74,139.08,247389,2903,138.922594,JPM,0,-0.1175442297318341,139.5164281778632,137.8226918221368,47.38202469694061,65.05316039090246,14.60812779969716,138.75837333333337,139.24126833333332,26.1,11.73853200444612
11,2023-06-26 12:15:00,61.015,61.1,60.995,61.085,300215,3580,61.04083,KO,0,-0.17907723684052002,61.69505669908939,60.221433300910604,44.46114094405952,-21.02985236107256,1.4346572423575585,61.18087333333333,61.50073833333333,26.1,11.73853200444612
11,2023-06-26 12:15:00,376.18,377.3999,376.18,377.0,86057,1530,376.996571,MA,0,-0.5782924236734743,381.4380138182519,374.74848618174815,48.09447917067745,-85.76415913663932,15.298770644063406,378.47214666666673,377.43498999999997,26.1,11.73853200444612
11,2023-06-26 12:15:00,329.98,330.88,329.9101,330.6401,553567,12801,330.519878,MSFT,0,-1.4945582736675647,338.49861953288615,329.9284004671138,36.49569068913768,-187.86230803839618,64.51242024937896,335.0829033333333,336.15255833333333,26.1,11.73853200444612
11,2023-06-26 12:15:00,405.8814,406.55,402.16,402.8,3291569,45410,404.52399,NVDA,0,-4.752615151168811,434.350662438995,405.300257561005,28.693332373337157,-260.04204351416706,70.3185183190573,421.76899333333336,425.19818333333336,26.1,11.73853200444612
11,2023-06-26 12:15:00,244.9653,245.19,242.65,243.82,6940655,76073,244.022764,TSLA,0,-3.316450447021083,262.4057544659829,244.8868955340171,32.0712262169244,-217.49374777686188,61.22728972186414,255.97034666666667,258.24197833333335,26.1,11.73853200444612
11,2023-06-26 12:15:00,479.42,480.51,479.31,480.25,67509,1864,479.915068,UNH,0,-0.04492834237657917,481.12309814165747,475.02302185834253,54.724468117847344,52.41338787264477,13.517351214549478,478.97004000000004,479.449995,26.1,11.73853200444612
11,2023-06-26 12:15:00,226.61,227.42,226.565,226.945,131338,2852,227.070159,V,0,-0.5423920959687507,230.9843843171447,226.1532056828553,42.21408102389954,-148.5250301004827,52.04116055522613,228.74753,228.386765,26.1,11.73853200444612
11,2023-06-26 12:15:00,31.825,31.83,31.72,31.79,243026,2481,31.757677,WBA,0,0.005851603964625696,31.866712171796458,31.194817828203533,52.98659074099908,136.4364810474564,36.071952507765694,31.560846666666666,31.670028333333335,26.1,11.73853200444612
11,2023-06-26 12:15:00,154.93,155.19,154.92,155.155,122725,2076,155.078912,WMT,0,-0.20301840387483594,156.04427639006718,154.2357236099328,48.67738608864406,-38.105542147077564,1.7271708803444463,155.28425666666666,155.46090999999998,26.1,11.73853200444612
11,2023-06-26 12:15:00,104.41,104.54,104.32,104.51,274833,3186,104.445463,XOM,0,0.5113279098286512,105.14489464229517,101.2661053577048,64.70881025668612,127.21254331362883,44.86938273417926,102.81616666666667,102.92727166666667,26.1,11.73853200444612
12,2023-06-26 12:30:00,186.24,186.38,185.7,185.76,1232042,14822,186.091161,AAPL,0,-0.12902337025118982,188.06667606609406,185.83523393390593,45.45169143833338,-213.8167193180999,44.404598952073535,186.98964666666663,186.59153666666666,26.24,3.629102581430491
12,2023-06-26 12:30:00,127.87,128.1899,127.71,127.855,1682184,15254,127.929703,AMZN,0,-0.3416199349804856,131.54225514444443,127.88767485555552,43.45513353341958,-237.71545966045193,42.053105262895315,129.90999666666667,129.65711166666668,26.24,3.629102581430491
12,2023-06-26 12:30:00,28.21,28.225,28.18,28.21,728398,3474,28.203613,BAC,0,0.0933861957976525,28.40791219812967,27.557587801870337,55.35194345908435,111.37036590855921,31.910454515630477,27.917976666666668,27.98016,26.24,3.629102581430491
12,2023-06-26 12:30:00,236.79,236.8699,236.1,236.205,25005,715,236.452438,CAT,0,0.342120853738777,239.1879223041348,232.8970076958652,48.012949156610006,42.893807190414734,3.026329336909708,235.6264766666667,236.14185333333336,26.24,3.629102581430491
12,2023-06-26 12:30:00,40.68,40.69,40.59,40.69,287164,2447,40.637116,CMCSA,0,0.08544978068177755,40.77052720328263,39.92267279671737,57.8122438682118,158.60113588943446,27.696254393350177,40.3422,40.39103333333333,26.24,3.629102581430491
12,2023-06-26 12:30:00,524.09,524.47,523.5,524.14,38509,1186,523.656645,COST,0,0.15666029192209407,524.5629746653353,521.6663653346648,54.8452283351368,148.73946266774547,14.785432748489566,523.1333166666667,522.6696116666667,26.24,3.629102581430491
12,2023-06-26 12:30:00,89.12,89.126,88.965,89.0,331387,4200,89.016999,DIS,0,0.22131976550103616,89.32987866996218,87.66450133003782,57.51428478754164,138.5859078968771,16.501000167495096,88.38578333333334,88.36817833333333,26.24,3.629102581430491
12,2023-06-26 12:30:00,119.0547,119.15,118.27,118.52,1725493,19042,118.795383,GOOGL,0,-0.7513928487566801,123.60954627511344,118.67739372488657,33.51929419248472,-209.25779982973165,65.4678258844653,121.56314666666667,121.65970999999999,26.24,3.629102581430491
12,2023-06-26 12:30:00,305.82,306.24,305.56,305.66,82679,2028,305.91032,HD,0,1.2078370397056233,307.8318389998405,298.79016100015946,62.15573372601481,114.02348035433396,52.404984729374384,302.6365866666667,301.8598166666667,26.24,3.629102581430491
12,2023-06-26 12:30:00,139.08,139.1799,138.86,138.97,169693,2549,138.989313,JPM,0,-0.08398584625575722,139.52450443533732,137.82161556466272,46.57636198086932,63.57245168548685,14.96130476801942,138.76404,139.20693500000002,26.24,3.629102581430491
12,2023-06-26 12:30:00,61.09,61.12,61.04,61.12,211803,2656,61.072456,KO,0,-0.14632379046958022,61.658661312943764,60.23132868705622,45.42013860932187,-12.340351439419177,0.2894560069209798,61.16170666666667,61.491155000000006,26.24,3.629102581430491
12,2023-06-26 12:30:00,376.99,377.17,376.67,376.89,55354,1597,376.907646,MA,0,-0.5459763404319347,381.2784867304695,374.64601326953044,47.75496998579786,-76.19076509452248,15.29877064406342,378.39024333333333,377.44432333333333,26.24,3.629102581430491
12,2023-06-26 12:30:00,330.66,330.71,329.415,329.62,596880,13392,330.165306,MSFT,0,-1.6221449213046526,338.42659894320917,329.2854210567909,34.508377581396616,-179.82518549854066,66.44180028586403,334.86957,336.047725,26.24,3.629102581430491
12,2023-06-26 12:30:00,402.81,403.94,401.0,401.4844,3288161,46629,402.487801,NVDA,0,-5.423174698979153,435.01748498610215,402.2268750138979,27.928654443878926,-228.29271287420656,71.66784216664142,421.0453066666667,424.73409,26.24,3.629102581430491
12,2023-06-26 12:30:00,243.82,245.03,243.13,244.48,5259947,53862,244.412287,TSLA,0,-3.541572645329069,262.054453360329,243.71119663967102,33.26625035124812,-183.5951825814858,61.22728972186415,255.51668,258.009145,26.24,3.629102581430491
12,2023-06-26 12:30:00,480.335,480.77,479.61,480.725,57715,1723,480.067598,UNH,0,0.13062826943519212,481.3907160340598,474.9099039659402,55.7239628170599,71.60887549178797,15.89823991200121,478.9408733333333,479.478245,26.24,3.629102581430491
12,2023-06-26 12:30:00,226.95,227.02,226.57,226.67,100092,2209,226.807851,V,0,-0.5815297917420708,230.9601022200656,225.9074877799344,40.904429164623885,-146.1147551120612,52.04116055522613,228.67086333333333,228.378265,26.24,3.629102581430491
12,2023-06-26 12:30:00,31.79,31.795,31.66,31.78,331244,3400,31.7264,WBA,0,0.02158629908465315,31.890389375199813,31.18664062480018,52.72487864240913,108.51133758460581,27.510758348212335,31.56718,31.671695,26.24,3.629102581430491
12,2023-06-26 12:30:00,155.14,155.17,154.97,155.02,74318,1632,155.067423,WMT,0,-0.179481445417764,155.97949840725232,154.2365015927477,47.259879835690576,-40.927954924940934,1.727170880344459,155.26359,155.44991,26.24,3.629102581430491
12,2023-06-26 12:30:00,104.51,104.56,104.37,104.47,306058,3122,104.471272,XOM,0,0.5244809896693283,105.26941637177222,101.37758362822777,64.15173897101599,116.20117628300746,45.32202600776941,102.89483333333332,102.94193166666666,26.24,3.629102581430491
13,2023-06-26 12:45:00,185.76,186.07,185.65,186.05,1109788,12210,185.839144,AAPL,0,-0.16741281269625574,188.06756160206982,185.7153483979302,47.36232357268813,-201.05124476908804,45.237772897242635,186.97260333333332,186.5935366666667,26.08,5.6470613634843145
13,2023-06-26 12:45:00,127.855,127.99,127.39,127.71,1851970,16921,127.674458,AMZN,0,-0.43770649183144883,131.62335377754923,127.57211622245079,42.85044471648867,-223.1433484612492,45.756185289899854,129.84496000000001,129.63111166666667,26.08,5.6470613634843145
13,2023-06-26 12:45:00,28.205,28.28,28.2,28.2037,1134098,3981,28.244244,BAC,0,0.0933640270824796,28.42708696052807,27.583283039471933,55.06858586732028,109.90972562141243,37.38401647961051,27.9316,27.97889,26.08,5.6470613634843145
13,2023-06-26 12:45:00,236.21,236.9865,236.17,236.94,30070,622,236.584753,CAT,0,0.3482202652504611,239.25376110003197,233.0631688999681,50.355835638930536,55.45328438317917,1.3980724674677347,235.70614333333333,236.12435333333335,26.08,5.6470613634843145
13,2023-06-26 12:45:00,40.685,40.73,40.66,40.725,239349,2326,40.697503,CMCSA,0,0.0965974280193862,40.82059305603359,39.93010694396642,58.70548623379022,164.54577762971144,32.00801284600354,40.356033333333336,40.39806166666667,26.08,5.6470613634843145
13,2023-06-26 12:45:00,524.22,524.87,523.99,524.5367,32135,1116,524.47574,COST,0,0.2545282465038099,524.7494794323663,521.5925305676337,55.984251686652286,197.03251567287936,20.116388882401782,523.1982066666667,522.7235583333334,26.08,5.6470613634843145
13,2023-06-26 12:45:00,89.0,89.1163,88.99,89.1,157305,2928,89.054838,DIS,0,0.22952765335929826,89.3966846731887,87.70169532681129,58.932428986511006,132.7407606139181,16.501000167495093,88.42245000000001,88.37772333333334,26.08,5.6470613634843145
13,2023-06-26 12:45:00,118.5202,118.8,118.265,118.76,877742,11300,118.500329,GOOGL,0,-0.8111124753354488,123.5314973892598,118.3694426107402,35.263188425125335,-182.52650414133188,65.50705284993792,121.46114666666666,121.63537500000001,26.08,5.6470613634843145
13,2023-06-26 12:45:00,305.8599,306.95,305.64,306.88,97772,2349,306.260018,HD,0,1.291417289806418,308.19682943490784,299.08217056509216,65.38175114744234,125.09072323826538,57.89228014540127,302.81925333333334,301.94498333333337,26.08,5.6470613634843145
13,2023-06-26 12:45:00,138.98,139.13,138.94,138.96,184960,2587,139.037461,JPM,0,-0.057534282606354736,139.5464959276913,137.82448407230873,46.502001554828546,61.57205638375706,14.961304768019431,138.76904000000002,139.177435,26.08,5.6470613634843145
13,2023-06-26 12:45:00,61.1188,61.14,61.08,61.11,204585,2714,61.113992,KO,0,-0.119792471626603,61.623389700492524,60.24128029950745,45.189509862327085,-6.37610469232112,2.068817218061587,61.141873333333336,61.48082166666667,26.08,5.6470613634843145
13,2023-06-26 12:45:00,376.93,377.42,376.92,377.395,42395,1302,377.206556,MA,0,-0.47415061891291543,381.0694992158983,374.62550078410163,49.44970554280551,-54.89925795931262,11.00108582697902,378.34324333333336,377.46074000000004,26.08,5.6470613634843145
13,2023-06-26 12:45:00,329.6038,330.42,329.5,330.41,448461,10632,330.044436,MSFT,0,-1.6406000449940166,338.1388506411189,328.9366693588811,37.2460010575589,-151.30477586982073,66.44180028586405,334.6882366666667,335.95647499999995,26.08,5.6470613634843145
13,2023-06-26 12:45:00,401.42,404.88,401.05,404.88,2655115,33100,403.233733,NVDA,0,-5.615865231320697,434.72510736462755,400.4462526353724,32.716313979531435,-177.96481844213332,65.16386199134448,420.45464000000004,424.33684,26.08,5.6470613634843145
13,2023-06-26 12:45:00,244.4736,246.42,243.43,245.99,6604338,59051,244.802231,TSLA,0,-3.5571347933443747,261.41645838451257,243.04519161548745,35.933774194118016,-147.55779747596642,50.42048885982692,255.09001333333336,257.81613333333337,26.08,5.6470613634843145
13,2023-06-26 12:45:00,480.76,480.91,479.9,480.61,78748,2053,480.590426,UNH,0,0.2575101929979269,481.5902055818782,474.83029441812175,55.417560653883186,79.63970950874788,17.210154515262584,478.90520666666663,479.49557833333336,26.08,5.6470613634843145
13,2023-06-26 12:45:00,226.69,227.07,226.66,227.005,117236,2273,226.951332,V,0,-0.5788424617440739,230.85471233023182,225.7598776697682,43.12790848464806,-119.83352758366019,49.75459405931592,228.61219666666665,228.3678483333333,26.08,5.6470613634843145
13,2023-06-26 12:45:00,31.78,31.8,31.75,31.771,252807,2695,31.772388,WBA,0,0.032950105243251926,31.906730969868274,31.18089903013173,52.48352902278634,116.98741672834967,27.914770534614597,31.574213333333333,31.67237833333333,26.08,5.6470613634843145
13,2023-06-26 12:45:00,155.02,155.1,154.99,155.02,69547,1608,155.038238,WMT,0,-0.15899543585263132,155.92229298665973,154.23720701334025,47.259879835690576,-40.236552881469514,1.7271708803444443,155.24142333333333,155.44007666666667,26.08,5.6470613634843145
13,2023-06-26 12:45:00,104.48,104.73,104.47,104.73,234853,2739,104.606038,XOM,0,0.5495498586081027,105.41679780332764,101.48370219667238,66.11334877986704,117.68334624079573,49.11789249769459,102.98016666666666,102.95893166666666,26.08,5.6470613634843145
14,2023-06-26 13:00:00,186.05,186.05,185.71,185.81,934435,11300,185.869514,AAPL,0,-0.21472747201704578,188.10949494553887,185.5660350544611,45.98342104294805,-190.01047081030907,45.23777289724262,186.93793666666667,186.58412,26.16,2.4774787842911596
14,2023-06-26 13:00:00,127.71,127.805,127.1,127.27,1493977,14595,127.519271,AMZN,0,-0.5430995891724706,131.76296577260499,127.207004227395,41.05700792192768,-215.55441822748975,48.91852193400603,129.75329333333335,129.59176499999998,26.16,2.4774787842911596
14,2023-06-26 13:00:00,28.21,28.22,28.1907,28.2,1025100,2694,28.200467,BAC,0,0.09198752421922407,28.439711997750493,27.616158002249513,54.89784334458824,93.61593432378618,35.41638047803548,27.945433333333334,27.979223333333334,26.16,2.4774787842911596
14,2023-06-26 13:00:00,236.98,237.33,236.79,236.915,30554,820,237.068345,CAT,0,0.34703638235791345,239.27565633698453,233.29965366301548,50.27611079705979,67.61283041887536,3.4092380055564244,235.79497666666666,236.11393666666666,26.16,2.4774787842911596
14,2023-06-26 13:00:00,40.7248,40.73,40.66,40.725,309270,2595,40.702015,CMCSA,0,0.10423051436060149,40.86086239844329,39.9491376015567,58.70548623379022,149.98084135366824,32.008012846003545,40.37003333333333,40.40564500000001,26.16,2.4774787842911596
14,2023-06-26 13:00:00,524.5,524.63,524.075,524.15,26693,1045,524.350725,COST,0,0.29745694885127705,524.8594141535126,521.6412558464873,54.59551105771282,155.731825038591,20.11638888240177,523.2485399999999,522.754725,26.16,2.4774787842911596
14,2023-06-26 13:00:00,89.1,89.13,89.02,89.1085,180022,2640,89.085036,DIS,0,0.23402069765441524,89.44099386895877,87.77273613104123,59.0526127604392,124.05924296388504,17.455472831086077,88.45873333333334,88.38628166666668,26.16,2.4774787842911596
14,2023-06-26 13:00:00,118.78,118.83,118.4,118.47,711378,9850,118.633409,GOOGL,0,-0.8717918126796604,123.49765984149457,118.02928015850546,34.14363633547089,-162.83857088545398,64.30992773496087,121.34548,121.59404166666667,26.16,2.4774787842911596
14,2023-06-26 13:00:00,306.9225,307.0,306.69,306.85,82116,1778,306.837122,HD,0,1.3397902231924377,308.4127907755479,299.55320922445213,65.24028024704079,125.28539399651503,58.25459066727581,303.0035833333333,302.0238166666667,26.16,2.4774787842911596
14,2023-06-26 13:00:00,138.96,139.26,138.96,139.19,184603,2314,139.053661,JPM,0,-0.017806883364187343,139.59183446089557,137.81514553910446,48.4598239695677,88.818480336764,19.20408117681195,138.78037333333336,139.16801833333335,26.16,2.4774787842911596
14,2023-06-26 13:00:00,61.1088,61.1088,61.05,61.085,178994,2352,61.082115,KO,0,-0.09963497143194644,61.581404794940205,60.254265205059774,44.603776607335824,-8.22700737032597,0.7705309871193028,61.12170666666667,61.46923833333333,26.16,2.4774787842911596
14,2023-06-26 13:00:00,377.42,377.47,376.9,377.14,43850,1229,377.098035,MA,0,-0.43281535995748754,380.858210647366,374.594789352634,48.62576576272683,-54.77102148397045,10.123512064189391,378.30291,377.4779066666667,26.16,2.4774787842911596
14,2023-06-26 13:00:00,330.44,330.54,329.7,329.9898,423775,9143,330.240271,MSFT,0,-1.6698831185968857,337.99010984593605,328.51139015406403,36.40857991629698,-135.86657614430356,63.972756408326504,334.48123,335.83472,26.16,2.4774787842911596
14,2023-06-26 13:00:00,404.8541,406.71,404.4,405.4001,2205995,29241,405.548635,NVDA,0,-5.661345674251379,434.180451546642,399.020918453358,33.41715028748102,-138.62836324850545,53.09314835003136,419.82831,423.89517499999994,26.16,2.4774787842911596
14,2023-06-26 13:00:00,246.0449,246.63,244.51,244.9415,5254450,46286,245.709765,TSLA,0,-3.6124312364521813,261.0576540716778,242.1881459283222,34.93080830726768,-131.19527759282482,48.80962877986912,254.60206333333335,257.569825,26.16,2.4774787842911596
14,2023-06-26 13:00:00,480.565,480.75,480.06,480.55,42011,1244,480.431334,UNH,0,0.34919819358981385,481.8315718469179,474.7669281530822,55.25358214263982,82.96634765269755,17.21015451526259,478.8748733333333,479.49791166666665,26.16,2.4774787842911596
14,2023-06-26 13:00:00,227.01,227.04,226.74,226.86,95825,1922,226.874173,V,0,-0.5817074600448962,230.70508344245403,225.62700655754597,42.41336713441852,-109.94675691007266,49.754594059315934,228.55302999999998,228.356765,26.16,2.4774787842911596
14,2023-06-26 13:00:00,31.77,31.785,31.655,31.735,250659,2229,31.716103,WBA,0,0.038606077529983907,31.91702677229239,31.178103227707613,51.50789248018837,83.83365830188995,14.907489009848856,31.578546666666668,31.675045,26.16,2.4774787842911596
14,2023-06-26 13:00:00,155.02,155.1,154.94,155.09,83750,1936,155.049304,WMT,0,-0.13554918407533023,155.85864865341176,154.2488513465882,48.09854395150444,-35.6117040811278,4.143890248266897,155.22642333333334,155.42957666666663,26.16,2.4774787842911596
14,2023-06-26 13:00:00,104.73,104.825,104.67,104.691,214486,3063,104.757085,XOM,0,0.5598169227782819,105.49478002393721,101.67981997606279,65.55670652043648,113.77177964439383,51.14396558367095,103.06786666666667,102.97994833333333,26.16,2.4774787842911596
15,2023-06-26 13:15:00,185.8,186.0,185.61,185.985,955528,11138,185.831866,AAPL,0,-0.23539021112006253,188.1290479951325,185.4749820048675,47.144183668894335,-164.69676126986673,47.05124126223903,186.90610333333333,186.57970333333336,26.04,1.6679008695021584
15,2023-06-26 13:15:00,127.27,127.77,127.17,127.7,1670102,14438,127.502581,AMZN,0,-0.5851813652752753,131.81150132583397,126.98346867416608,43.44979450798145,-177.931890022997,48.91852193400603,129.66062666666667,129.56476666666669,26.04,1.6679008695021584
15,2023-06-26 13:15:00,28.205,28.215,28.16,28.205,904837,2990,28.199902,BAC,0,0.09025963708454299,28.43859799211658,27.66977200788342,55.0924905963632,84.00490894744587,28.901797109192795,27.958596666666665,27.97905666666667,26.04,1.6679008695021584
15,2023-06-26 13:15:00,236.945,237.37,236.83,237.175,41117,858,237.088047,CAT,0,0.36289474895369267,239.24505360735367,233.6547563926464,51.10889090824357,69.16282914756304,3.975933178200682,235.88097666666667,236.09902000000002,26.04,1.6679008695021584
15,2023-06-26 13:15:00,40.73,40.775,40.68,40.745,377656,2596,40.72205,CMCSA,0,0.11061848212811043,40.890712106729,39.986287893271,59.233319431642165,146.60632120120565,36.84920544750738,40.380900000000004,40.411645,26.04,1.6679008695021584
15,2023-06-26 13:15:00,524.1298,524.6799,523.94,524.61,35084,1247,524.314754,COST,0,0.3643958814727739,525.0220349613274,521.7056350386723,55.94044900469732,158.12253026304253,17.28668400762428,523.3058733333334,522.8163916666666,26.04,1.6679008695021584
15,2023-06-26 13:15:00,89.11,89.257,89.1,89.25,192893,3066,89.172051,DIS,0,0.24616173580409395,89.49091502317303,87.85431497682696,61.017240061958056,132.76709588759672,25.854237395334927,88.49409666666666,88.39886500000001,26.04,1.6679008695021584
